sequence,family_accession,sequence_name,aligned_sequence,family_id
10,0xbab2113bf535dbf,37259.13767246722,1.4075868941806888,1.0819201884464027
4,0xe96759bda5a5ac9,48454.56933738158,2.467301232093544,1.107707155330551
11,0x91f0a6651beaceb,47481.49731650547,3.903795823354679,1.17525961069641
14,0x202c40920306c64,37104.875281706314,3.365683006087366,1.1694041101586006
5,0xd55aada1c0e6a92,40770.57077891429,2.2351100765563836,1.1546357428156617
18,0x4575e0e0512907c,45182.851478203884,3.175107071210506,1.171051699180349
9,0x81b3e10c44e5c9e,45411.776755160325,3.685641045471574,1.1842636145358856
18,0xb5ea7722b83dbde,38746.520661188755,3.7779518658203552,1.0764510418811866
3,0x1079178c00cfe7,38108.73773447565,4.709951604069048,1.02308536450281
15,0x1be8f12a510cacd,49133.00611210849,1.7848838149112112,1.0575803527301326
14,0x1f416b27fdfb522,40848.41957248924,4.756027658742545,1.1506618791012837
1,0x500457d7866a68,36523.84040183341,3.705564976409099,1.1116284869129753
17,0xe752e1678d6aded,47125.09506676408,4.329447579588362,1.0047681844769643
9,0x3a165b499108c1f,36835.38826210835,3.19134432639529,1.194080641245396
4,0x781d9b3e881bee,41348.85002614827,3.345492715145839,1.1497105735705617
12,0xb24498cfe71b19b,44985.65416544065,1.4475122547742094,1.158089919976584
19,0x83e57c5b4d3985a,35971.29599818802,2.39071830668574,1.0257871270171988
11,0x68a78db48ca7a0f,35221.35500120745,3.4616888117820617,1.0811934003790105
18,0x6fac2fb30ed5209,45843.00358580871,3.0183066196753394,1.1805898955718463
12,0xb0d6e3cb4606026,44972.58792306761,1.3913849318702187,1.0680207377072193
6,0xe3eb95c9942849f,49017.28803616563,1.100821309936726,1.1324319180759912
6,0x8488a71bf4b1f91,48075.216656950564,3.9583489041545863,1.0850508731612782
12,0xe5fab805c4ce943,44008.95252465328,2.282019544724009,1.1062372987962017
10,0x1cee72f576560fd,41831.67766721007,3.955791372712227,1.1966915848224193
19,0x53f524bc48b4e82,48548.07006033869,4.183555007459644,1.054810169156871
15,0x13377559e0d74ff,42090.301484113355,1.2084179116566793,1.1269935650459786
17,0xa69f34db149911,41939.36683623885,1.5990795312703043,1.1327046436640842
17,0xf5008c7a02d231f,42663.48328316008,1.5456555981166842,1.1509924662251834
6,0x648185e0121dab2,36481.91298005498,4.44580161018297,1.1660754856666924
12,0x669098468773d43,35858.12720065706,1.1152148348403457,1.0202441656830104
14,0x2205df39e9a2db8,35703.380436770545,2.5420052026820703,1.1573848724745401
11,0xf8ae7e3462b97c0,43055.43968989368,4.368475470843853,1.0325314240311199
1,0xc26b0e941aa764,43223.81909426448,4.631519355905654,1.0642634454718336
17,0x6bcc3181689431f,40654.0073648522,4.034223728299539,1.0326613051235762
14,0xb64b786b3823338,46922.914330135725,3.2492758163857736,1.1510271962803966
16,0x1e502a80e9ae900,35771.14962062183,3.9406484851166836,1.0848597759758691
6,0xf6661d8419ee2ae,42749.71402036395,4.0817040959843425,1.1978190245239042
4,0xd119df2619e7098,40008.36773446507,4.775692227335162,1.1482848377508317
8,0x997abcb54c7ed3c,43264.677941951726,3.4389939787157453,1.1457974882072577
17,0xb468fc638211e8e,46009.974367064904,1.2381549366618252,1.0657554858054317
6,0xe60322e5d863cd5,40752.122900403774,1.7934969593067587,1.077521257718214
9,0xe8c93a37ea17025,46802.620418566585,3.233453924820144,1.1350353527055457
14,0x6fe9700f0e589cf,36622.76632345515,2.5096246498725465,1.1683295803877398
10,0x12e72cb680c8280,39629.3783472848,4.036844089734009,1.0016774085339082
13,0x6f93495a5eb3114,42082.14965310736,1.899162424855712,1.1927612017404687
11,0x9db5675d884aa3c,35406.994200086185,4.915594819525181,1.1288988248015108
19,0xcae895b3ef3f977,45608.72208418135,4.659993495765353,1.0523633995731292
1,0xcad14a66c765799,45396.30734654611,1.1450487933026698,1.146478740097147
3,0xa6b4b117c2a2ecb,45024.285283438614,1.346686708508675,1.0841380220799917
9,0x4ea33d7fde593f9,46867.47831616373,4.511799154337915,1.0807646177134764
9,0xe7cf9a323919c7b,39779.44057318937,1.832068876464397,1.020603630660856
11,0x7027b8158d38095,39765.098096974594,4.606415243012413,1.173510980313629
7,0x951f6209ff97c1,43175.369576346406,1.6605339999505357,1.060269884853055
10,0x177290285f1a213,46483.73235487654,4.479947655202494,1.0844482771581518
13,0xf7e222e567df45f,40007.21878750099,1.1977434655337458,1.1332296726242912
15,0x43dd832708fa27a,41934.094253646486,3.582341146276815,1.0854226676408862
6,0x4ef5f20b22f570b,43724.65630542365,2.3679599639807183,1.129536006654395
17,0xc2c468455163ad1,44882.01317715233,2.891800906996071,1.051728396889458
3,0x65f89c65a394bff,46065.95881026199,3.1964938981112327,1.1481788380593312
14,0x34e1d2d53428898,38566.25047964771,3.949319015983593,1.075573433354179
11,0xbe9dd5c498b0b85,46410.4483994381,4.301193000944261,1.1742098376836363
12,0x6b7b98b1504ad45,35654.2706520922,2.2373008278872546,1.0665519543981206
19,0xd626b8af092ab75,41083.40165473783,1.3323430387670907,1.1507861373302561
19,0x741c7f81822d00d,39365.17073349924,2.0330152682328135,1.0789068755948497
9,0x7abc49b2d9786a4,48378.63641280921,1.815915419895548,1.1537601657037668
1,0x3cac378b63d516c,45054.9783906121,1.2763516805952912,1.1675971714090718
10,0xd02efa74d12d87a,47719.73145142514,3.780842941569556,1.180875696797776
8,0x6759b5522d989e3,39260.3365636853,3.3161139450626544,1.175629963265661
16,0xf368409c801eee5,36439.64703977356,1.52630466511552,1.059867402589173
2,0xb538f39658c616a,46220.64919782855,3.781538690572989,1.1121483166345343
17,0xf5a0ab9c8ee8bcf,41367.717050560605,2.888076930103935,1.1587744935615751
18,0x5afc258fb0add5a,48740.7201175697,2.9171301529990057,1.1696742462036869
7,0x4ae2a1fd2d57630,44696.63046213425,3.732581283125969,1.0745554790275813
13,0x2d1ac6ba8ce149b,43702.43145583626,4.402846613548467,1.183719945212522
16,0x540876fa039c393,35608.30927243436,2.963355198984452,1.0419013785150995
13,0xc7c944323ac0088,43382.533030346676,1.6796948931116868,1.0093279237682984
16,0x64f6bfbcadb2255,48374.21130040943,3.759702166615259,1.1559829999924218
7,0x2b95ccd69f0d7ba,48450.49164267477,3.0837278560123575,1.0544997165883319
12,0x66dbd7f3ac065ab,38170.057019195556,4.974574586519848,1.1675526939621046
1,0x4b9883f0a9dbe73,48387.81665257725,1.055561924508606,1.0306509693507018
17,0x96a91e8312aa0b6,49069.27077205251,3.5549366349416887,1.0893485260461762
16,0xecd1bea62d30a72,41558.55930102393,1.7726205938124697,1.146405006066796
3,0x6d4c73879ec45f5,41172.40088074007,4.59349393979305,1.013592305837408
5,0x496800200322a41,44002.08081947309,2.8411114568921003,1.1745062214505402
9,0xc09a8c57f6365a4,38352.91137842926,4.038378255122646,1.1413858700621249
9,0xa0f91ae122b3022,38828.75813428313,2.538266142247108,1.18648547906313
8,0xd1d68c5617fddf9,38540.338855611015,2.3023296112908285,1.1736666618500495
9,0x3fe5496d902a164,46137.00134734973,1.4936692946405024,1.1707343874217195
16,0xdb070f0af780e08,37520.11251521187,1.5590007726272268,1.1618796003227523
18,0x91ab4fd536d117b,38454.14101738565,4.747493956586316,1.0187121122868081
1,0x5e428c1b51d64f0,49088.70897458531,3.397459362337561,1.1990859797065043
4,0xa4e5ddb657a69af,37566.30218444005,3.1225608817881443,1.0997881080110468
7,0xcd7f82251fa407d,48590.14788118389,4.341071658949348,1.1390400605013198
15,0x39dfb5ae73a8b8b,44597.50937713258,4.062454951591334,1.1695202921056649
3,0x8e39f6818da2165,48380.86509619876,3.911395950310531,1.1146298885425603
16,0x8779c4fecbc61a0,44552.71864021337,4.393021662547005,1.039445479068091
18,0xebe9f8384b64452,44575.77413665552,1.493575821833764,1.1022522292896515
2,0x82cacd8040ce861,35388.55139492606,4.894747832988146,1.0168676422829621
18,0xffe9339fd6236d1,37002.35378504331,2.11029925233748,1.0618149111280382
8,0x5e7c97fa730efb3,41563.036726144404,4.491038281265119,1.0156947870787103
8,0xe26e41677cf989,43769.11673954912,4.789690710230197,1.0089251553923801
9,0x6fce0ff773103f3,42707.95353676728,1.3327528778473736,1.1064949559765165
5,0x4ce6e527dec4e9c,44355.841663248844,3.4527241072881067,1.0754702630821018
14,0x5ab1a7a4f19c97,37063.716531878665,4.22514007649939,1.1452674185502283
1,0xa575f5b414c677c,40434.926107908555,2.4615627765191848,1.1689787746880806
4,0x554e73d949773c5,43538.28031512604,1.2247332538492737,1.0102394601733469
11,0x16e4e575b54719f,39911.119822862376,4.022425359671562,1.1583553179410324
6,0xb3160ff1a78a71f,38373.19642597494,4.882250292096826,1.1632008447273554
4,0x90c666265ed7fb1,43530.610059769984,2.3158446424955765,1.0608575492802754
5,0xf3d12f41ea9f12f,48258.8306990862,1.1354133175767473,1.086695813266049
10,0x560f3ac2263a95,48460.44290766289,3.400294914374205,1.1071544177051003
12,0xdc38d58b803cd0e,36355.47164890043,1.9454519110040325,1.1117746225616278
3,0x8aebaf56e86717a,40605.63974778469,1.881274222878345,1.1798907956266733
14,0x39157d90c60e2ca,37596.18748758748,1.4491625434963966,1.1774977043694441
12,0x118ac1e3a8bd083,37872.83265899467,3.0966672213188997,1.019303095322613
13,0xc3d2b635bcc5667,49240.06348783978,2.3372255086356915,1.0320376725122296
3,0xbc61d87c2e7f1f9,35141.093506272184,1.9381938747037055,1.0557134725163255
12,0xec0568c3eae7462,46999.85727123733,2.578044965002983,1.0335090803631253
9,0x84d0333b6311944,35173.44394339371,2.03330936681431,1.031920766779859
7,0x29d727f5e24385a,45320.104410148844,4.01042407486757,1.0273135289335664
9,0x929fefb3409b7cc,35178.40472649414,1.2361041511141808,1.0942737715500772
7,0x8e2d127af57c1d0,41874.62342299376,3.920785820545696,1.1115156195228417
7,0xb2d94bca2b29925,38428.21623550947,1.7673637517473328,1.0484290834855852
9,0xb62dced6023a854,45032.69282302215,1.589006089918279,1.0293080760822726
3,0x84706efd344a4f8,39547.592798558275,2.2089552569828292,1.1007332846324878
12,0x1a489613f037f34,45114.22192132092,4.544301081731701,1.0748967269947716
11,0xf2d5573e900f233,40632.89028952783,2.1892805175485983,1.1302936727906259
9,0x51e573dfb00fc87,45193.949966781314,4.395347185531217,1.0073733551418795
12,0x124e51735ad71a4,41715.62731611109,3.954353216397306,1.0967516796936139
8,0x626e3137fc76ed0,48675.30624261979,4.805134089761692,1.177771109525693
2,0x9ea76f974fcfb3c,43870.39400689809,4.998435078522723,1.169129034014786
13,0xb69ce2919c2c6a1,48384.14828987792,4.871280711490202,1.002587771911119
15,0xcd7eb1168581c16,39531.913896762606,2.4646930102998854,1.175314554829696
1,0x4db224a3e3dd867,40288.22838472094,3.495853483422341,1.0241312757534926
15,0x7664539324784b0,40231.55089312237,2.0739688952822526,1.0897121628015018
8,0x407fc2fbbae273a,45289.291000893885,3.7909469023323537,1.0213725722267246
8,0xc01cfac78a7a07c,43157.216802914256,1.6739365710260903,1.0573022429866972
17,0xe2b303608d23dd,47788.41779191978,3.6313126877978132,1.1311449003438008
18,0xcfaf1b6cc19b21d,36627.72989122954,1.6974131402381691,1.1850257807867488
6,0x201df9b3c337e88,35761.486124391246,2.6566666289813865,1.0025280671490464
11,0x4d525c1ad06f205,49114.94125277592,2.623307739410319,1.140015310451606
13,0x8db9ec69b215b0b,43302.71775555784,3.3211394086260646,1.0772123908868034
8,0x98542a9c1abb3ed,40395.789458013795,2.944687522402381,1.0901660350146258
5,0x80a9bca08d8fca1,36898.14724335995,4.405540837089695,1.073659017524538
6,0x7f65c8eee2f60e3,40787.05929597945,1.0979980686320614,1.1366713843712315
19,0x127996e29c80c44,38251.14473415616,4.542540520187695,1.0321925953910538
15,0x478591c51c3ded6,35240.793387003876,3.4935808365454952,1.0463143048108046
14,0x9b186e8f5136190,43916.474765890714,4.524437745906326,1.0279177146971734
17,0x2adc54d27486a7a,35842.510545894795,1.58364104145822,1.0201508390279153
18,0xf5233da235d0db,37047.77910814285,2.8524206124542255,1.1858818228018047
11,0xfa98e6deffc2b4b,43746.11755504487,2.4805887154771264,1.178942758692097
5,0x8b7acf63094421d,48538.34740868879,1.2825214779312062,1.065781161641739
11,0xff9294cea77c32e,39401.31105481211,3.198240319190194,1.177501997209771
11,0xa438e9c2409c1de,47670.15657573782,4.599945740349513,1.0643622617893291
3,0xa9310375a2fd54c,44473.65705751869,4.866837245190215,1.1140728036381429
6,0xd07b3aa46ac3f88,48169.909590028765,3.9999752996939533,1.0346865963504956
1,0xbdf1e1378358d89,39415.33669482714,3.070819512684777,1.1087579057089194
2,0xa7cfdc9a9f923f8,43681.6042241949,3.8135405906408146,1.0930581774401713
5,0xee798d89b90e1aa,35962.025644873014,3.657707477823446,1.1486312884263112
6,0x456f9deccca75da,47355.07707571691,3.0550585379211386,1.12133171193639
3,0x10d878e89ed7b71,35454.09832037919,4.295935131357103,1.0525248286428883
1,0x155c4ebdb77ddab,38871.369914251656,2.472761212247668,1.0734296742529126
15,0xb7d8ddceeb62e6d,48781.29826589179,3.5280700827419404,1.1004292639335547
4,0x69fb0e118e3285f,44421.19022497818,4.014886081937249,1.1154425179924172
5,0x7b1414d6304ab7c,42178.331702424526,3.6731742096677236,1.1853105940612982
7,0x73f0641e456b89b,46700.555195233945,2.1320173741040356,1.107909104521527
5,0x6f7beb3956c62c4,40662.73210244289,3.030491256634706,1.0262482068566086
6,0xe5b6172bc5414e0,35416.21157103514,4.057854047604744,1.081291136631901
2,0x74f442841f9508a,49482.88256847016,1.1827244966772223,1.1112838367240732
6,0xcc10c94db7ca848,44275.20261872343,3.066588744645286,1.1128423666710263
1,0x4d305893635052f,35316.313918553205,2.8785296121484567,1.1364469173085758
11,0x91d45043a7bac05,44854.87606668748,3.20124026380197,1.0944129435525896
14,0xf12f9576dc80654,47450.36907808301,3.144712443022213,1.1610034157493487
17,0x89d36982921bc6d,49489.71380967289,3.9937171885030858,1.050272824791636
19,0xda84ccd868dc50e,49633.02531055341,3.2841673344821816,1.033729509359782
9,0x5027ba6fbc7f719,45608.328415596865,1.468218790183962,1.1109721531807084
7,0xb5d589bf8273673,45038.49405012003,3.854394538157896,1.1056124590845018
12,0x8a1d274acd1653f,44535.900790314634,2.9042002288861166,1.1540362613505835
16,0x856d7969ee2dca2,37343.987130168156,4.76132075268993,1.0647167506846518
13,0xcd5f5bec967ec18,41752.52309081408,2.697189267178499,1.0699204903847146
1,0xcc7cedd5b584798,42510.02145238904,3.334394307596016,1.1090797813183382
4,0xfda3971f04580e2,43790.49717098066,2.3812711445987365,1.0489380069505774
19,0x634ede3adb88067,42122.57254472886,2.2554904153464768,1.092400607371405
17,0x90d38e6f2c052a4,41633.11592484022,4.908543844736791,1.140637623660803
13,0x83a9b3159b0a84f,35998.35154983496,4.3982023514215935,1.1238789781958738
7,0x75a73b8dbadf2c5,47467.32618377889,2.3486048724729924,1.0466582998504015
9,0x6a5dfbbc2b62b96,41837.56662983063,2.026594638061906,1.1851421335064138
7,0xeda51290efaac57,36120.11477430079,1.4591550152334483,1.1147327827430535
1,0x1805badaa534952,38655.81404547933,2.5480479454104716,1.0373026933958258
4,0x40c99b05232db52,45110.83133841425,4.534163350948241,1.052384118762017
18,0xa89d05c1de2f0e8,35996.31017272716,3.135922386311214,1.1665511789425695
3,0x4c36d927e5d32bc,45753.960958007636,2.373063704124966,1.1422001977616878
9,0xad8fb733ad25f51,43062.80593557154,1.0738692815315969,1.0813188752340146
17,0x3fc392a3fbc19ad,43379.85900214787,1.2736176829871435,1.124707897354672
10,0xeaab48cc0fbe56,38238.43469709524,4.105796993989731,1.0378604894857213
16,0x70d7580fcccf8c4,37914.7466339404,1.809094530658924,1.0855236308823955
17,0x46abda2b32c4e75,40858.191627360095,1.6918599148771767,1.1898281400411028
19,0x593750c84f02c7f,44280.410817012234,3.5698523240172437,1.1396197154279515
8,0x84ddff2dd062759,41018.59672728419,2.1871900981511243,1.141858205145033
16,0xc793694e0886050,45678.18732394791,2.5402053521171073,1.042231435754765
2,0x960de3d5e682c8c,48758.61250964407,4.838351722648407,1.0576982356869744
16,0x9f4e4807718f781,45659.777623444046,2.8836634111141795,1.0857520015268805
7,0x1b938bd280dd9fa,44046.82087035445,1.4389834470333147,1.0740533202605251
10,0xe0e3381b5a60d4d,36992.55528939898,3.3439017097166563,1.0166619432672266
6,0xcd5942a7dc12847,39400.47143211981,1.194976236068423,1.0285554415396132
14,0x3360727fc3e2840,42402.03750539059,2.131656842702276,1.1955168395243572
18,0xee2be90d81de2fc,42244.726229359294,4.385587429855865,1.038336095134412
17,0xc6cd6d48748652d,43232.2067103487,3.4111295427310937,1.1249092873102313
15,0xe64a55f0730a3d2,37866.07327774395,2.148193399022258,1.0551688744080912
15,0x3d5025e93807ae,46709.85172140185,1.2347291342725741,1.0721006018290438
2,0xb424c2d186609a1,38817.297268611925,1.4087305682854168,1.098921773149739
18,0xc3c3862ef7d768d,44097.97961589589,4.6839617275480965,1.1863676524630746
18,0xd13420d8f82eef0,42345.32330360937,1.49152643425212,1.1507821214992833
15,0xafcde0858688ffc,46301.32182918332,4.751094957611936,1.1843118351097708
13,0xcd6b0da93617513,35145.6803149937,1.7656439565543618,1.0341093532581063
5,0x6b725091a5f5d07,44100.021079651764,4.100235625142153,1.0094721323649536
4,0xd496710d00c4bca,49792.40621373919,1.5737712791076617,1.0219957903291577
13,0xaa3282442f9dc7c,49205.78668252171,2.5463375105531068,1.1471612590824458
10,0x9bcc24cb14fabd6,44448.19121089425,1.1353982944976702,1.1512783828705022
9,0xe7346727fb4bfb8,45216.00716822436,2.979674845910924,1.0173178823669977
9,0xad2c9afcc987b9a,41176.57405921664,4.242479174931916,1.04577893238779
5,0xf97304b3afa1abb,37655.07032405662,1.235795469150431,1.147407611938313
9,0xc229b19f6c785db,39283.16634372673,2.1010932461711143,1.0957477956121497
7,0xa65e7151cb3c513,35230.154671520664,2.5985108651836173,1.0431205309824656
1,0x32ebfbbfd39f5e7,47985.48470336842,1.3287140515490292,1.1083470108476932
9,0xdd0d173f98f4640,39258.70110060701,1.4382521419282996,1.001347361068999
5,0x2ec1671375316a9,41245.57087171396,1.551008589691886,1.1859478843623867
18,0x288bd08f7b6ccf5,39331.378536876924,3.434671455188378,1.1480607153018507
17,0x37720d07860dd3c,40708.55285179534,3.68126049608668,1.1229814701326828
13,0x17d84dbd221bfc5,35726.928055078104,4.125981165286827,1.1080435836646236
18,0x461379d46e21ba1,40209.68931411592,4.803844404620492,1.0747487319187878
15,0x4a06b63b94a4351,49937.1874827303,3.1688219567971956,1.008464524331946
7,0x27eaf38385a4dd0,42622.88174793937,4.6006170548022265,1.0471537069770924
9,0x9c91918652126c0,43445.02022866419,1.2342425143558473,1.0056007044679316
7,0xe123317968cbab0,39458.12815163785,4.103133177251442,1.0347272370701266
15,0xe94c68fb2d44560,37834.299652365495,2.593518761027681,1.1082054317087473
10,0xafb2b6284308e40,45697.73279844876,4.271720589111416,1.118206624533687
17,0xd6c1cca2668462c,49035.70645121582,3.766052251189275,1.0554142114648162
13,0xe74549ff6f33e7c,37835.211240330216,1.9506350098389844,1.076574937978707
8,0x7fb7ea081cae9c1,41775.28087323084,4.692653934248236,1.107363575079063
18,0x946ed5ee1dedacb,40968.09402924735,2.3862599374746627,1.128208663812014
2,0xc7bbdd7a01d4bfd,48384.86377433997,1.3072318810953156,1.0157031293528131
1,0xcb80b4be002ef47,43655.8418105983,2.0209028266472746,1.1429180945631225
16,0x9af759d1fd995d8,44235.4189012215,4.669844684456106,1.1723905736764009
7,0x84dfcb6b9bbea9c,42643.831273118994,3.2715213449565868,1.1721461858712914
2,0x1b5797d68807ef,39990.45645745166,2.773191993965233,1.014785400934815
