cout_tot,prime,year,lob,lib_per,typ_bati,N_Inondation,cod_hex,WDI_GDP_per_capita,WDI_Inflation_rate,Tarification
7196.512466876418,2350.7928795699863,2020,BDM,inondation,NR,15,0xa648dc347a2f8e5,47884.45876610199,1.498990474408957,1.1346277974944905
4743.700795605171,6929.321507155081,2018,BDM,inondation,NR,17,0xfb164dba5f8e090,45435.50664043403,4.864462835861547,1.1650165326865076
2351.342362410882,2275.860002253812,2021,BDM,inondation,NR,8,0x2864ccb0403905e,40404.9862331395,3.1509700245293426,1.0519465541362978
8922.865984866046,5137.497454327237,2018,BDM,inondation,NR,18,0x61b4d957264f1f9,37967.52593615754,1.6043079734727437,1.106187638778211
1601.8888144572102,6619.656566412772,2019,BDM,inondation,NR,4,0x9d12ce714db8da1,41456.91686523777,1.0228709639871667,1.1543121695519565
8082.844078329055,3356.1472244787706,2021,BDM,inondation,NR,10,0x2706c94d19fe711,39160.05584818881,1.736390450122561,1.1595039133348506
2107.3728736152243,6894.754872412976,2021,BDM,inondation,NR,3,0x5a21468ec212173,49515.73437726634,2.724709407422958,1.1515406444481922
4868.00564757075,5450.136306881104,2018,BDM,inondation,NR,14,0x20f799b35b72985,45897.99920632711,4.598768285124299,1.1766770426744633
3984.5259851022456,6218.511015848527,2022,BDM,inondation,NR,14,0x13d30068c90c98a,49109.74153066806,4.042630218947648,1.0495142406563602
2288.0651920155096,3168.866227501072,2020,BDM,inondation,NR,7,0x142ffc44aa69cff,42501.2053516724,4.503927610963528,1.1904548850607135
6178.354642722949,6199.812499724086,2022,BDM,inondation,NR,8,0xf30b67cb59e241b,35673.30039502625,2.392106248296051,1.1892076197511197
1500.9207780615934,7088.531811539564,2021,BDM,inondation,NR,17,0x6f1eaa931a5837b,37645.49574885136,4.924848744499075,1.0720585555538076
6487.431927477674,5236.351339088895,2020,BDM,inondation,NR,14,0xfae91fd098c5e35,49230.47400039328,3.5570066850351303,1.0065266994692463
3927.603226531295,3465.4572268359843,2021,BDM,inondation,NR,15,0x7f26a9b84f46995,45657.42539594003,3.394077158331505,1.0112003380147785
9838.868150956769,2431.3719264870897,2022,BDM,inondation,NR,3,0x1dffed3d2ee8188,42145.05322463423,2.5939010628811188,1.0036457073316638
7993.618888377907,7626.986163820178,2019,BDM,inondation,NR,17,0x5ef7d0e0bc0c0f5,47780.88183221528,4.617163640742865,1.0737297773582095
8129.930681540397,6290.828632074802,2022,BDM,inondation,NR,3,0x8a7fc1af18d40b3,41332.62383020717,3.374554360129178,1.0241847848513976
1124.481886281758,4707.228315717616,2021,BDM,inondation,NR,17,0x2fcdb72ff9c8043,37222.30297885722,1.8614403813356264,1.1947897629309634
1687.1810146638463,6162.33227081295,2018,BDM,inondation,NR,16,0x819038b52e2a28e,35917.15952850304,4.333744516055161,1.1538320850248356
9173.27176546551,7934.744850084604,2019,BDM,inondation,NR,8,0x4c7efcd92174501,38121.72143563892,2.315619709202869,1.0614970249164253
3220.966788121033,4208.867487200545,2019,BDM,inondation,NR,7,0x615cfdf00f96ef4,35083.060466529445,4.6779179154634765,1.1811588254127925
4609.961938272143,2861.708737846034,2020,BDM,inondation,NR,13,0x9a1d513ee54e3c,42354.32099964202,1.115610679816728,1.1750670874878346
1346.9754989062783,4675.884023471025,2020,BDM,inondation,NR,19,0x599ccd43920d4b7,37571.15851795952,1.0245960491812451,1.0881893458058387
2899.0628359518914,4786.262293819988,2021,BDM,inondation,NR,19,0x2deaf9059a407d5,46464.49679686803,1.8099834181740395,1.1198623550692013
2610.602338268429,7853.047503443679,2022,BDM,inondation,NR,19,0xddff0bf978a668c,36294.56540482178,2.69690454134494,1.0798168543701634
2440.9056213403005,7519.733576853942,2022,BDM,inondation,NR,5,0x676f83168f4690f,48565.88236647712,3.5628066096064432,1.06902603786537
6596.958151222855,7357.392880504437,2019,BDM,inondation,NR,5,0xa151d3005a2bb5a,36774.27321406828,1.4231493860185416,1.0774598261485628
6321.08321104891,2243.61505002031,2019,BDM,inondation,NR,8,0xecdce5eeaee0413,42495.22472019931,4.027787203486577,1.133800676348824
5672.809234866334,5310.106413080977,2020,BDM,inondation,NR,9,0x28623d559d0172e,40111.78807664194,2.3253185637091858,1.1184529640512546
3734.000345677603,2630.838349478923,2022,BDM,inondation,NR,8,0x10817cfa9fcde51,48904.45259661556,4.1078755950529695,1.101220267640293
2232.429835386898,7649.520410087499,2020,BDM,inondation,NR,11,0xde72210eb0399c2,40500.4061439099,4.322853585318545,1.0628437240880246
2038.3741940085324,2991.299597354284,2022,BDM,inondation,NR,4,0x399bb06f679e391,38294.391814155446,1.3459954658507778,1.0845589586162887
3253.391937827608,5847.902447361748,2020,BDM,inondation,NR,10,0xb6e4751dd8bf0fa,42692.10069467139,2.702370257076992,1.0978427118674692
8261.758740724665,4638.055653765543,2019,BDM,inondation,NR,8,0x3dd2f108a3fe662,42421.42514108411,4.497835213827292,1.1012274486390332
9354.943419759576,4393.615120952101,2021,BDM,inondation,NR,15,0xd9de9556e150d5d,35866.05287000123,2.706019915457767,1.146660466014491
8565.469639796489,5393.025230424254,2020,BDM,inondation,NR,2,0x850fc8e24766434,40873.55065724796,2.542648849456433,1.0999194781366022
5038.313886574787,4840.771749810554,2022,BDM,inondation,NR,4,0x9e7c913bd116c13,45748.07909182927,1.5161183943829677,1.114562910533291
1533.4862421931452,7844.962579276809,2019,BDM,inondation,NR,17,0xcddb745602f431f,42889.28578552632,2.268811188893686,1.1103894245477408
1895.9001160736923,7860.470806661706,2022,BDM,inondation,NR,7,0xc151569a5d398d5,35660.74326754763,2.9759464385353374,1.0377178468340975
8923.638500400373,7891.297793426967,2020,BDM,inondation,NR,9,0x25c5bb34e76f897,42004.94458697148,3.5188194011402847,1.106378051442852
1272.9742763076138,5459.597756364577,2018,BDM,inondation,NR,15,0x46cf91e16479f47,46054.49548069214,4.69020815450486,1.1781772864825708
4042.240861774863,4480.390459972257,2019,BDM,inondation,NR,18,0xbcc396e13e5e0c,36598.91875642687,3.876031683133705,1.088935430618805
2653.1954970012957,3856.4176503995327,2020,BDM,inondation,NR,5,0x9632eb56f853dc4,46059.070291010044,2.9883597031173936,1.064527115545562
5376.017913490335,7449.816476417077,2020,BDM,inondation,NR,5,0x62892a8d1782e9a,42384.24099843617,3.829499748786769,1.1077959829443031
1120.8947627981274,6500.313011893992,2021,BDM,inondation,NR,18,0x2f51f2299d26be1,36893.51403708167,2.6647098720939013,1.0211126617198722
1494.3053419567038,4312.860965735254,2021,BDM,inondation,NR,1,0x17edf93b32a3d72,42900.767239976754,3.347046854806793,1.005404008341101
6702.932318812259,2574.869974213034,2021,BDM,inondation,NR,13,0xbe636613ad6227e,46838.43138570924,4.660488289002378,1.159990618924464
5030.452296943258,5352.853839184067,2022,BDM,inondation,NR,14,0x3218750b03d8a18,42963.176509743455,2.012773062504837,1.1865800194030158
9093.2483825954,6088.504814003161,2019,BDM,inondation,NR,14,0x31bd510d1681857,47524.61973679633,3.5250724671987403,1.0377050751455668
9069.051226644966,2193.67845323155,2018,BDM,inondation,NR,12,0xac4220bd9a65fe9,46618.106743512144,4.02150367183072,1.180546213945632
2414.579399055616,4719.591823564606,2020,BDM,inondation,NR,2,0xc7b502147f0b4ed,39034.614664961744,3.0430905616159003,1.0092481473285466
4114.926299661553,5045.758321298648,2021,BDM,inondation,NR,11,0xc9f9398edf8e58d,47059.58722954173,3.954556503900817,1.0895835908529452
5101.12347873612,5159.97863533901,2022,BDM,inondation,NR,17,0x7f5276ae8c23487,36216.619510101365,2.3877979098778037,1.1721772284686611
1079.6638449968625,5353.788023621399,2021,BDM,inondation,NR,18,0x665526818797f47,38214.01751587693,4.230176005521425,1.021080450925873
3344.660350355676,5939.691243662452,2019,BDM,inondation,NR,11,0x528b76aba09c34,39241.45829986091,4.6899283324215215,1.109137383101228
5521.9678328614855,7201.482454517948,2021,BDM,inondation,NR,12,0x782286afd1e4acd,41985.02436055459,1.4771988198420587,1.0816426915107276
2468.568152071853,6819.92428227868,2022,BDM,inondation,NR,3,0x99a9cbcf4254a87,38726.28540561837,4.57928987279335,1.0516835509278202
3673.7867329404817,5703.236634040459,2019,BDM,inondation,NR,18,0x75d0865e1fdb95c,43593.34245381426,2.089857429714697,1.1025749933683848
3895.023392858637,5567.847758621463,2019,BDM,inondation,NR,19,0x34b1ddf7725da97,40677.89308637332,4.750970699944597,1.0559808841332103
2375.1579006047914,2758.46016756622,2018,BDM,inondation,NR,11,0xbf89e379d31b9fa,38765.37832311878,1.8466712894701345,1.135243527270357
1885.0252968610048,3750.286019552722,2022,BDM,inondation,NR,16,0x921e16b23a7fc69,43638.24373119534,4.485601200260454,1.158853701137686
2725.426779090066,4649.564496944999,2022,BDM,inondation,NR,14,0x4efcf9a6e9a42ec,46653.291280264624,4.184888232086884,1.0887057078157467
2795.1999146281046,3172.593817695561,2018,BDM,inondation,NR,4,0xb24b2cb7e99cf26,35404.84987961603,3.487006558640936,1.1237321378806515
7826.823814998966,2514.7808162670217,2020,BDM,inondation,NR,17,0x718c6aee24001b2,42470.70334492503,3.798368690402192,1.1492096557361062
2583.481221316809,2986.48746836958,2021,BDM,inondation,NR,15,0x3e48cf8098cca12,49526.684008702185,2.069659015061907,1.146500459680159
9140.211409401258,7451.697931302504,2022,BDM,inondation,NR,11,0x98fe771fb72a116,44244.39610104912,4.421663587082606,1.1358612941858934
3385.05025033478,3097.032343551432,2018,BDM,inondation,NR,16,0xf54a6d762c0d302,39498.38964150736,1.1822232376629636,1.0806996765244117
2780.753415641423,2365.7534722613505,2020,BDM,inondation,NR,19,0x141afa7bb7aabc6,37007.66900139061,4.850928101181147,1.082741358221059
4866.974494658448,5101.836586671996,2020,BDM,inondation,NR,4,0xcb46ce6a32ec94e,42652.24772073702,1.3879284499089688,1.0067475275903577
9302.81122417692,6915.384880775109,2019,BDM,inondation,NR,10,0xe2b73df2865bf46,37575.86798042588,1.9326497966552627,1.0138647320026384
2500.4263515410703,4293.282036872263,2020,BDM,inondation,NR,17,0x3032befc66659eb,40956.62987495619,4.270537395605026,1.0314635349647012
2821.3727051317446,5930.52290841549,2020,BDM,inondation,NR,5,0x66a597a91efe140,43230.04437942939,2.329384814974487,1.0435761612125476
4175.395103518,7213.781579863463,2018,BDM,inondation,NR,5,0xe0f4a11f3cd210,49187.25058796765,3.097576365131954,1.1517153743507094
5150.201699070512,2820.815572959918,2021,BDM,inondation,NR,2,0xfd572b185f4a345,49411.72279332287,4.917939710545756,1.173312823118971
1647.205038610558,6147.926377717835,2020,BDM,inondation,NR,2,0xaeb6e5b05d044fd,46704.05387973873,4.516692060998418,1.1687516345008646
3087.4352510306644,4321.809259470152,2020,BDM,inondation,NR,15,0xb22acd98d0c5587,39504.34934449088,4.444356162468509,1.077020920173514
5059.131317381805,7251.560922068113,2019,BDM,inondation,NR,4,0xdc7be60fa1df8c0,42997.73076749063,3.430649009666643,1.1894746311726168
6831.919238785872,7079.674451447674,2020,BDM,inondation,NR,16,0x71580d3a0a00651,35262.8261674542,1.6640394972756822,1.0110905139827269
3359.209100531872,7985.983400449194,2022,BDM,inondation,NR,11,0x2e387b512bc3732,39123.75619383645,3.642824115785672,1.1575512312645544
9840.223145452956,3954.533439066728,2018,BDM,inondation,NR,12,0x113e10c26444244,37457.144284293376,4.613481032747983,1.1356360931259422
3229.6971656267706,7896.62437242797,2018,BDM,inondation,NR,11,0x8772335134262ff,47752.99348681404,4.674690085988824,1.156386450105786
1161.6335601155631,3922.79595267953,2019,BDM,inondation,NR,13,0xd8fe339f9f3b6a2,40821.62072154852,3.559161837881005,1.1796430210308724
8740.795974974442,3556.4039258732964,2019,BDM,inondation,NR,12,0xda3bdf802c32630,39473.72780442852,3.567635656094548,1.1487611239346944
2482.0637261076126,3500.5012864979826,2020,BDM,inondation,NR,5,0xb334b9fa0ac445d,39011.62706922295,3.9332230444123177,1.0782193141525556
9754.41495392042,6836.151022447861,2018,BDM,inondation,NR,17,0xa8d0b659ad0ddd8,47218.70360657976,1.2174200172138931,1.01250697011391
4415.63254687154,3247.4250285258386,2022,BDM,inondation,NR,13,0x12051d562577626,48191.96104136432,2.560847486840102,1.0676253610994857
3437.3662005850906,7215.638157086602,2022,BDM,inondation,NR,10,0xbc5a041c04e7a05,41822.03018094298,2.2834297119117086,1.0044313583217663
5190.442450372833,5158.262752512264,2021,BDM,inondation,NR,11,0xcc474222d757f84,45592.97828843413,4.061048764171401,1.1617012476519597
6339.135191251953,5325.298721226914,2022,BDM,inondation,NR,9,0x5eb4b3d156e7e96,39999.440505980354,4.744254073873391,1.0582065453378744
2850.623755171513,4264.1054262831785,2020,BDM,inondation,NR,1,0x20e10d09bc85aef,46383.31466494352,2.682912858165781,1.099030043649483
2067.9155602198325,3463.3140142268667,2020,BDM,inondation,NR,1,0xe2adfda00291225,36926.5813423476,3.840194467721796,1.169295395985389
8208.616552056132,4074.653978164277,2020,BDM,inondation,NR,18,0x2f5620bd166c7e2,44068.210389842025,1.6552829698241256,1.034914153522868
8907.962609361119,3584.2557771314823,2020,BDM,inondation,NR,9,0xa9280c4660416b5,47482.90985307538,4.372910479885182,1.1783227844314814
2868.5276332666053,5941.252686831838,2022,BDM,inondation,NR,15,0x2ceafdaece19252,47813.54586434074,4.068369643299746,1.0809905281788144
1821.145428031169,2717.731822059314,2021,BDM,inondation,NR,6,0xa007019b5eb3fdd,38659.89944469863,4.321821378519181,1.1020276439815748
5088.549314107591,6843.119562109368,2020,BDM,inondation,NR,19,0xf15aa034da66415,47606.12326271586,3.3159966592552435,1.0391268805356353
7018.138149754108,3710.1924868553806,2020,BDM,inondation,NR,12,0xc2dd673882bfb7f,40754.43244113843,4.029860755139349,1.1431438759013526
4065.566498374421,5121.695692016469,2019,BDM,inondation,NR,18,0xf1d6252ebb48edd,35422.7895399284,2.224051504415214,1.0304040018211045
9205.362887952457,7630.645854600499,2021,BDM,inondation,NR,1,0x8c1cd4c5c937416,47582.51143901868,2.337571906368632,1.0499053913228749
1414.189135872564,2599.4946239948017,2022,BDM,inondation,NR,11,0x697cad667b44841,40366.67669098788,1.239754241485707,1.1029064632549366
4154.137598916655,5729.838616419668,2020,BDM,inondation,NR,16,0x198e66a6f2207,41017.98536748181,1.7360793742947809,1.171759666098755
3450.3611718963016,5890.491182576652,2021,BDM,inondation,NR,8,0x2b10a859d0c9236,43618.163611550655,4.890979595010817,1.0049055384302188
1434.782582253001,5409.275365591382,2022,BDM,inondation,NR,17,0x8e783649d498e84,43503.985260500616,3.961252184764665,1.1766679404649067
4199.432780263831,7395.974975573648,2019,BDM,inondation,NR,2,0x51cf4fc4e5252cc,36990.99150948587,1.09643981034319,1.0310331630245926
8689.957593069434,6746.376519137084,2018,BDM,inondation,NR,18,0x77a9e003c805ff1,40396.13851736076,1.3801642725995906,1.0440765412397406
4470.3084605393415,5277.715662976365,2020,BDM,inondation,NR,17,0x5ff1fb767c569f7,37505.41985031251,1.9993680722347256,1.0668583088807242
4031.165436876414,6672.843002191167,2019,BDM,inondation,NR,11,0x1c939e7ac74273,49923.05304496292,1.7377396132117515,1.0528933798180893
8429.37540118503,2897.605992778255,2022,BDM,inondation,NR,6,0x5eed19c8ffa02b2,35376.2539505583,4.770924685223985,1.188011700552606
6962.290278997229,5282.673969882082,2019,BDM,inondation,NR,1,0x3e468f0a0279592,38226.35324999972,4.982697193129935,1.1594339036424597
2776.7646086501554,4597.755683086778,2022,BDM,inondation,NR,14,0xe2823dd599a8362,47295.62891213822,3.446340889641761,1.0247519627434527
8036.316408562437,7689.844568101585,2020,BDM,inondation,NR,7,0x86e4c86c031d2e7,49966.78831231114,3.822501580144038,1.1148015229107122
7226.927026993146,5324.117778263899,2018,BDM,inondation,NR,14,0xcccb4134684d2a9,35538.84114983142,4.36968735774363,1.102636103414074
2714.565950120876,3120.2420104813564,2018,BDM,inondation,NR,18,0x7f97e214bf9c00d,47939.15026736519,4.366221850748266,1.1406398773788875
2905.473244130749,5710.863769567063,2021,BDM,inondation,NR,8,0x867cda846b79399,46811.50055841008,1.4710898330303523,1.0478742089358664
4417.3547874384885,6218.169236148611,2021,BDM,inondation,NR,11,0xacd22cac478b095,35724.43914190294,4.577552019431373,1.169599410545927
5527.964803747064,3893.126970398759,2020,BDM,inondation,NR,12,0xf5e1c328eb7285e,48833.95012105901,4.657801395655392,1.1511875403243053
1738.4808190055433,6291.9262891540775,2018,BDM,inondation,NR,3,0x589f2fb4e9e48a7,37838.63326985783,3.0270954265009813,1.0690401635933486
7273.847726510303,5643.045164154277,2021,BDM,inondation,NR,8,0x52a876e4189796a,43504.58695169233,3.5309426731076767,1.126391949998069
3745.430245630866,5076.429074704551,2021,BDM,inondation,NR,3,0x9c520227467765a,35139.926214551255,2.119989266571158,1.1436590061092031
3215.2757743471725,2604.9089481182946,2020,BDM,inondation,NR,18,0x46380061d6b10a1,35985.021081018924,3.847326710267279,1.0299937355772193
7920.126088464926,5256.099506001399,2022,BDM,inondation,NR,17,0x867208d565c2fec,49259.7194894062,2.135979153161333,1.1798629179591928
5066.241107322989,7197.659554206567,2018,BDM,inondation,NR,5,0x8b44a1e14514173,46640.1906801233,4.761446896724922,1.1861511392919173
7108.9811558168485,2614.0542457861666,2022,BDM,inondation,NR,19,0xdcd993c60b02dac,38515.00018335495,4.409705545708155,1.132181151912132
7860.284400156721,6074.04550099528,2020,BDM,inondation,NR,4,0x8e75b3efaa1120a,43782.54682398998,3.6297393452258495,1.1046498442366322
3635.010447954133,3822.134462675133,2021,BDM,inondation,NR,10,0xba0fbc91fe09261,38966.26509058582,4.217061914826516,1.1365291533355848
1065.321331419589,4003.560738615366,2020,BDM,inondation,NR,19,0x77384a80f60367f,40199.00177194967,2.9535822895767945,1.0647873094974645
7773.617223677133,6932.509545448736,2022,BDM,inondation,NR,17,0x1f0486e7b6fe5c0,42392.77739208643,2.336313666498978,1.040078337405622
4626.423564990912,2037.3054738394376,2019,BDM,inondation,NR,15,0xdf7cc688bd7d7c0,35025.18400625022,4.572827215682692,1.1392517483830813
9037.2914339582,2331.8505261221903,2018,BDM,inondation,NR,12,0x51ae6ab95adaab5,36756.32458761633,1.1081346917586543,1.1753150132422283
8872.92924897045,2556.065703264824,2021,BDM,inondation,NR,19,0x9cc43e6abc2ffb3,49954.79052842172,1.7023931163812898,1.154599552483114
8159.374018049603,7733.332057926304,2022,BDM,inondation,NR,12,0xc1c168864cc1e03,36338.048430154326,2.993985508146934,1.1020393179032335
5073.260426426934,6630.233513687263,2018,BDM,inondation,NR,14,0xafc79a6b2bdef04,46708.30344866296,3.791247016876498,1.138435419940297
6366.365058544855,2092.4661803546,2020,BDM,inondation,NR,8,0xf5439f1d987b3f2,48014.60700207409,2.439641607854724,1.0835788531699757
3362.3056948829794,7716.739236588263,2018,BDM,inondation,NR,9,0x9a3883b7f141e62,41543.71048656328,3.7941546677546,1.102552685383045
5885.649051633133,5382.1761802869605,2022,BDM,inondation,NR,8,0x6112c0f8b25f76,44434.52411182709,3.686422564556116,1.146441023663039
6591.812891612826,4861.6826914003,2019,BDM,inondation,NR,10,0xc4d70c96487d29a,49641.36365029872,2.912745399151773,1.061609154654224
5277.1017184415805,3243.715495052212,2022,BDM,inondation,NR,1,0x5addc0407b1709d,41217.66508848269,3.288701300079552,1.0214527721013609
